generation,training_chunk,trial,LR,optimization_metric_name,optimization_metric_value,total_mistag_score
93,93,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.3290618682714079,0.3290618682714079
94,94,lr_11_25e-6,2.0159999999999997e-05,validation_total_reference_mistag_geomean_percent,0.33139459027916435,0.33139459027916435
94,94,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3322576929474339,0.3322576929474339
94,94,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.33052922643937277,0.33052922643937277
94,94,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3319548263418005,0.3319548263418005
94,94,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.33178361319412647,0.33178361319412647
95,95,lr_11_25e-6,3e-05,validation_total_reference_mistag_geomean_percent,0.32658352090776444,0.32658352090776444
95,95,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.32761360382520927,0.32761360382520927
95,95,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3255978042766654,0.3255978042766654
95,95,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3266817794504698,0.3266817794504698
95,95,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.3257682275694386,0.3257682275694386
96,96,lr_11_25e-6,3e-05,validation_total_reference_mistag_geomean_percent,0.32662908829862225,0.32662908829862225
96,96,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.32745291861278086,0.32745291861278086
96,96,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.3266612918326866,0.3266612918326866
96,96,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3274441398756146,0.3274441398756146
96,96,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.3282209283550602,0.3282209283550602
97,97,lr_11_25e-6,3e-05,validation_total_reference_mistag_geomean_percent,0.32716024403585686,0.32716024403585686
97,97,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.32847485198412774,0.32847485198412774
97,97,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.32731574260963586,0.32731574260963586
97,97,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.32898857174430574,0.32898857174430574
97,97,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.32816640548484144,0.32816640548484144
98,98,lr_11_25e-6,3e-05,validation_total_reference_mistag_geomean_percent,0.32694541799695753,0.32694541799695753
98,98,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.3306726410885099,0.3306726410885099
98,98,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.32766467892151474,0.32766467892151474
98,98,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.32854420434536213,0.32854420434536213
98,98,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.3282482011514702,0.3282482011514702
99,99,lr_11_25e-6,3e-05,validation_total_reference_mistag_geomean_percent,0.32581385288854586,0.32581385288854586
99,99,lr_14e-6,1.6128e-05,validation_total_reference_mistag_geomean_percent,0.32908049338588996,0.32908049338588996
99,99,lr_3e-6,2.9030399999999992e-05,validation_total_reference_mistag_geomean_percent,0.32585605674024765,0.32585605674024765
99,99,lr_5_75e-6,2.4191999999999995e-05,validation_total_reference_mistag_geomean_percent,0.3282593232410036,0.3282593232410036
99,99,lr_8_5e-6,2.3224319999999995e-05,validation_total_reference_mistag_geomean_percent,0.3277230276096487,0.3277230276096487
