generation,samples_seen,tier,member,dataset,suffix,status,rank,population_size,metric_name,metric_value,controller_objective_mistag_percent,validation_working_point_mistag_percent,btag_c_mistag_percent_at_0p80,btag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p90,btag_d_mistag_percent_at_0p90,ctag_b_mistag_percent_at_0p50,ctag_d_mistag_percent_at_0p50,ctag_b_mistag_percent_at_0p80,ctag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p80_err_low,btag_c_mistag_percent_at_0p80_err_high,btag_c_mistag_percent_at_0p80_passed,btag_c_mistag_percent_at_0p80_total,btag_d_mistag_percent_at_0p80_err_low,btag_d_mistag_percent_at_0p80_err_high,btag_d_mistag_percent_at_0p80_passed,btag_d_mistag_percent_at_0p80_total,btag_c_mistag_percent_at_0p90_err_low,btag_c_mistag_percent_at_0p90_err_high,btag_c_mistag_percent_at_0p90_passed,btag_c_mistag_percent_at_0p90_total,btag_d_mistag_percent_at_0p90_err_low,btag_d_mistag_percent_at_0p90_err_high,btag_d_mistag_percent_at_0p90_passed,btag_d_mistag_percent_at_0p90_total,ctag_b_mistag_percent_at_0p50_err_low,ctag_b_mistag_percent_at_0p50_err_high,ctag_b_mistag_percent_at_0p50_passed,ctag_b_mistag_percent_at_0p50_total,ctag_d_mistag_percent_at_0p50_err_low,ctag_d_mistag_percent_at_0p50_err_high,ctag_d_mistag_percent_at_0p50_passed,ctag_d_mistag_percent_at_0p50_total,ctag_b_mistag_percent_at_0p80_err_low,ctag_b_mistag_percent_at_0p80_err_high,ctag_b_mistag_percent_at_0p80_passed,ctag_b_mistag_percent_at_0p80_total,ctag_d_mistag_percent_at_0p80_err_low,ctag_d_mistag_percent_at_0p80_err_high,ctag_d_mistag_percent_at_0p80_passed,ctag_d_mistag_percent_at_0p80_total
41,840000,monitor,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,3,4,validation_working_point_mistag_percent,1.0252500090353398,1.0252500090353398,1.0252500090353398,0.186000003178711,0.07000000085449219,3.254000035252991,0.20600000150878908,0.5359999856054691,0.064,2.772000075289309,1.1139999705929573,0.018298640498242997,0.020291160647840055,93,50000,0.010871397397403768,0.01286855745420266,35,50000,0.07841859766542641,0.08028840026937517,1627,50000,0.019305243198633602,0.02129696336423035,103,50000,0.0316789413138693,0.033657461743460786,268,50000,0.0103552826863133,0.012352682738312273,32,50000,0.0724796011987619,0.07436868341711769,1386,50000,0.04597005685339165,0.047925457745373774,557,50000
41,840000,full,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,1,4,validation_working_point_mistag_percent,1.0424165107159722,1.0424165107159722,1.0424165107159722,0.1836518676186583,0.05892497172255919,3.3557840402734023,0.19738860085649113,0.5315202040695002,0.056209997035800936,2.779866834809247,1.1759855693421193,0.00423829539739544,0.004338228292063311,1831,996995,0.0023837497595035023,0.002484185713410908,586,994485,0.01798919314569339,0.01808276266025352,33457,996995,0.00440094731021458,0.004501104801424858,1963,994485,0.007226702721456306,0.007325773823308422,5308,998645,0.002327069955432347,0.0024275113693926487,559,994485,0.01640348104197248,0.016498049354028016,27761,998645,0.010761196217815537,0.010859385663297173,11695,994485
41,840000,full,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,4,4,validation_working_point_mistag_percent,1.0511443569856915,1.0511443569856915,1.0511443569856915,0.18696181010618504,0.05902552688316613,3.390689005327701,0.19929913219606077,0.5370276711505287,0.05822108847139296,2.7902807236737135,1.1876498980767831,0.0042766927235038605,0.00437661897833288,1864,996995,0.0023858236293022557,0.0024862593809854864,587,994485,0.01807951040640951,0.018173009900850773,33805,996995,0.004422392699227171,0.0045225463481780165,1982,994485,0.007264104003674998,0.00736316407566745,5363,998645,0.002369182783407077,0.0024696201528837504,579,994485,0.01643339406580714,0.016527941521400982,27865,998645,0.010814045755897471,0.010912211743374124,11811,994485
41,840000,full,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,2,4,validation_working_point_mistag_percent,1.0436831233458945,1.0436831233458945,1.0436831233458945,0.1839527704854606,0.0587238627914652,3.3623038060765014,0.19789136508082214,0.532821975134053,0.05610944300281958,2.779966771133878,1.1776949930621552,0.004241800362271195,0.004341732653317357,1834,996995,0.0023795966976744402,0.0024800330560302173,584,994485,0.01800610218014656,0.018099658616235054,33522,996995,0.0044066009167107985,0.00450675739680018,1968,994485,0.007235560724763203,0.00733462921955752,5321,998645,0.002324944670681274,0.0024253862868657506,558,994485,0.016403768957434436,0.01649833706894692,27762,998645,0.010768958338710187,0.010867144346380676,11712,994485
41,840000,full,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,3,4,validation_working_point_mistag_percent,1.0448487405552014,1.0448487405552014,1.0448487405552014,0.18375217591668885,0.05892497172255919,3.3738383382857755,0.1977908127954141,0.5305188376443656,0.05610944300281958,2.781769216002771,1.1760861290712175,0.0042394640395366796,0.0043393967329973145,1832,996995,0.0023837497595035023,0.002484185713410908,586,994485,0.018035973685072426,0.01812950698232979,33637,996995,0.004405470773777699,0.004505627456091255,1967,994485,0.007219881371228667,0.007318954478509766,5298,998645,0.002324944670681274,0.0024253862868657506,558,994485,0.01640895047063176,0.01650351497237204,27780,998645,0.010761652974893357,0.010859842218150992,11696,994485
41,840000,full_holdout,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,1,4,validation_working_point_mistag_percent,1.0435933217457125,1.0435933217457125,1.0435933217457125,0.18375893573248808,0.05843626912098997,3.3624381473266465,0.19723571449552488,0.53176776023259,0.0558816798202127,2.779965002286909,1.1792630649503388,0.004360091603470813,0.004465859018752466,1731,941995,0.00244067736865696,0.002546994149809766,549,939485,0.018523280905245743,0.018622299503562312,31674,941995,0.004524696800982148,0.004630718102588459,1853,939485,0.007434602857853655,0.007539447751441115,5018,943645,0.002385611990873902,0.0024919342103005846,525,939485,0.0168736433889375,0.016973723366124974,26233,943645,0.011085566785097936,0.011189497523593842,11079,939485
41,840000,full_holdout,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,4,4,validation_working_point_mistag_percent,1.0523266644390648,1.0523266644390648,1.0523266644390648,0.1869436773980142,0.05843626912098997,3.399805824688693,0.19861945898503322,0.5369603941729768,0.05801050590656286,2.789078393568982,1.1907587916712659,0.004398094921599714,0.004503855575217265,1761,941995,0.00244067736865696,0.002546994149809766,549,939485,0.018622625254584302,0.018721564516041567,32026,941995,0.0045406940014374505,0.004646712357312061,1866,939485,0.007470876189626021,0.007575710077750274,5067,943645,0.002431584737735222,0.0025379024252670146,545,939485,0.016900576107762785,0.01700063676923942,26319,943645,0.011139080464067815,0.011242986730331146,11187,939485
41,840000,full_holdout,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,2,4,validation_working_point_mistag_percent,1.0448273986047831,1.0448273986047831,1.0448273986047831,0.18428972810853658,0.058223389185474546,3.369232362953353,0.19712928078493647,0.5328274767786377,0.055775239402210894,2.7804948725928256,1.1806468390322897,0.0043664483497125916,0.00447221463805022,1736,941995,0.0024361352140506837,0.0025424524483929722,547,939485,0.01854138889931453,0.01864039307274759,31738,941995,0.004523463912923988,0.004629485441124976,1852,939485,0.007442020142599086,0.007546862790173622,5028,943645,0.00238329053342017,0.002489612979441594,524,939485,0.016875210559645984,0.0169752894138276,26238,943645,0.0110920225128458,0.011195950305609853,11092,939485
41,840000,full_holdout,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,3,4,validation_working_point_mistag_percent,1.0458754594963096,1.0458754594963096,1.0458754594963096,0.1835466308595391,0.05843626912098997,3.3800604234281777,0.19734215623647405,0.5306020798539289,0.055775239402210894,2.782084219856651,1.179156657212506,0.004357546321090877,0.0044633141871501395,1729,941995,0.00244067736865696,0.002546994149809766,549,939485,0.018570206705655068,0.018669187889430727,31840,941995,0.004525929354510312,0.004631950429521796,1854,939485,0.007426435166990857,0.007531282531192483,5007,943645,0.00238329053342017,0.002489612979441594,524,939485,0.016879911096536263,0.016979986581698234,26253,943645,0.011085070028146564,0.011189000993237254,11078,939485
43,880000,control,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,1,4,validation_working_point_mistag_percent,0.9650910860981596,0.9650910860981596,0.9650910860981596,0.1461682967708886,0.041884816753926704,2.9442472707668808,0.2094240837696335,0.3772003304646938,0.041884816753926704,2.87091379614348,1.0890052773618475,0.04576499836529851,0.06658079448122352,7,4789,0.02094094619055311,0.04186142993563103,2,4775,0.2346211710977975,0.2542686670338131,141,4789,0.05654070419863584,0.07739102912168042,10,4775,0.07894028574081603,0.09973341361205457,18,4772,0.02094094619055311,0.04186142993563103,2,4775,0.2320343740766867,0.2517825770253418,137,4772,0.14028536209206074,0.16076735319943014,52,4775
43,880000,control,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,3,4,validation_working_point_mistag_percent,0.9986271605794466,0.9986271605794466,0.9986271605794466,0.1454696554951109,0.020995171110644553,3.013300090291871,0.20995171648727098,0.4410838186460081,0.020995171110644553,2.793530710412771,1.3436909510812514,0.045546343717023874,0.06626295719752032,7,4812,0.01297544171407336,0.03395739168422002,1,4763,0.23684710607589088,0.2563720177388352,145,4812,0.05668306171712986,0.0775856848442892,10,4763,0.08618490593403326,0.10699923444897533,21,4761,0.01297544171407336,0.03395739168422002,1,4763,0.22908992647315723,0.24891624702299103,133,4761,0.1569106423709013,0.17733730444013662,64,4763
43,880000,control,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,4,4,validation_working_point_mistag_percent,1.0050644035813072,1.0050644035813072,1.0050644035813072,0.14629049485009957,0.04176237210273544,3.1138976140334456,0.2505742262293435,0.48299035412193014,0.04176237210273544,2.9609408902927936,1.002296904917374,0.045803239744487356,0.06663638203821157,7,4785,0.02087973240216612,0.041739121808386265,2,4789,0.2414655442471214,0.26105856656360416,149,4785,0.06259305939119454,0.08336526221682443,12,4789,0.090596729482742,0.11138909129664362,23,4762,0.02087973240216612,0.041739121808386265,2,4789,0.2359335683440711,0.2556854302877262,141,4762,0.13406112083028318,0.15451945196578826,48,4789
43,880000,control,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,2,4,validation_working_point_mistag_percent,0.9881974428033948,0.9881974428033948,0.9881974428033948,0.14568157798472514,0.020995171110644553,2.9344432719338003,0.20995171648727098,0.4404362345632093,0.020995171110644553,2.8313757528456436,1.30170064639122,0.0456126692816467,0.06635936858181907,7,4805,0.01297544171407336,0.03395739168422002,1,4763,0.2338503192294783,0.2534364851519741,141,4805,0.05668306171712986,0.0775856848442892,10,4763,0.0860585767915483,0.1068426253377378,21,4768,0.01297544171407336,0.03395739168422002,1,4763,0.2304991263083891,0.25028047424761024,135,4768,0.1543151149969375,0.17475940525350317,62,4763
43,880000,monitor,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,2,4,validation_working_point_mistag_percent,1.0227500267976386,1.0227500267976386,1.0227500267976386,0.18399999640625006,0.07000000085449219,3.2560000611096203,0.20600000150878908,0.540000013183594,0.064,2.7520001142187547,1.11000002709961,0.018195055988739096,0.02018765613673616,92,50000,0.010871397397403768,0.01286855745420266,35,50000,0.07844219614325174,0.08031191874880092,1628,50000,0.019305243198633602,0.02129696336423035,103,50000,0.031799918499033665,0.033778278931824966,270,50000,0.0103552826863133,0.012352682738312273,32,50000,0.07222141582075188,0.07411129802310824,1376,50000,0.04588659993469378,0.04784216082347609,555,50000
43,880000,monitor,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,4,4,validation_working_point_mistag_percent,1.032499994479791,1.032499994479791,1.032499994479791,0.18999999768066408,0.07199999859375003,3.2560000611096203,0.2040000012451172,0.5439999920312502,0.064,2.795999863476569,1.1340000417013565,0.018504147852544686,0.02049650800534169,95,50000,0.01103850796111245,0.013035588019511294,36,50000,0.07844219614325174,0.08031191874880092,1628,50000,0.019206856011727752,0.021198656175724483,102,50000,0.03192044183364133,0.033898642269632615,272,50000,0.0103552826863133,0.012352682738312273,32,50000,0.07278809075960298,0.07467621299715836,1398,50000,0.04638503850278638,0.04833963941076828,567,50000
43,880000,monitor,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,3,4,validation_working_point_mistag_percent,1.0234999728641807,1.0234999728641807,1.0234999728641807,0.18399999640625006,0.07000000085449219,3.2579999151148247,0.20600000150878908,0.531999999675293,0.064,2.7579998819551137,1.115999987398682,0.018195055988739096,0.02018765613673616,92,50000,0.010871397397403768,0.01286855745420266,35,50000,0.07846578662367362,0.08033542923082324,1629,50000,0.019305243198633602,0.02129696336423035,103,50000,0.031557505220584404,0.0335361856469759,266,50000,0.0103552826863133,0.012352682738312273,32,50000,0.07229897816768346,0.07418862037483973,1379,50000,0.04601172728080586,0.047967048174388065,558,50000
43,880000,monitor,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,1,4,validation_working_point_mistag_percent,1.0219999843329628,1.0219999843329628,1.0219999843329628,0.186000003178711,0.07000000085449219,3.241999967103119,0.20800000203125002,0.5359999856054691,0.064,2.7579998819551137,1.1120000339355478,0.018298640498242997,0.020291160647840055,93,50000,0.010871397397403768,0.01286855745420266,35,50000,0.07827683845324437,0.08014712104759333,1621,50000,0.01940315231970049,0.021394792486897213,104,50000,0.0316789413138693,0.033657461743460786,268,50000,0.0103552826863133,0.012352682738312273,32,50000,0.07229897816768346,0.07418862037483973,1379,50000,0.04592834777238947,0.04788382866277186,556,50000
45,920000,control,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,1,4,validation_working_point_mistag_percent,1.0051098080977192,1.0051098080977192,1.0051098080977192,0.1479915414307216,0.020833333333333332,2.9386891229580603,0.20833333333333334,0.43695379941649704,0.041666666666666664,2.8714106545301195,1.375000013113022,0.04633561482873302,0.06741023265019129,7,4730,0.012875424884436151,0.03369574009654474,1,4800,0.235794647621676,0.2556895158449861,139,4730,0.056246410686646854,0.07698861717140697,10,4800,0.08537920110634699,0.10600039777464718,21,4806,0.02083188633959509,0.04164352280422051,2,4800,0.23126607957309925,0.25087439630429137,138,4806,0.15824246592812535,0.17849866255382832,66,4800
45,920000,control,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,4,4,validation_working_point_mistag_percent,1.0211360252905863,1.0211360252905863,1.0211360252905863,0.16913319238900634,0.020820320632937747,3.065539136774004,0.22902353278304688,0.45804706556609376,0.041640641265875494,2.8315635341141276,1.353320778799599,0.05012928141770385,0.07119496174220648,8,4730,0.012867382947006449,0.033674701714436525,1,4803,0.24089584273514592,0.26073708597672207,145,4730,0.05938040398470314,0.08010104364874886,11,4803,0.08765356533874764,0.10827885798907053,22,4803,0.02081887544639369,0.04161752630348535,2,4803,0.22970015126843013,0.24933730214017036,136,4803,0.15688272608666495,0.17713529859243493,65,4803
45,920000,control,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,3,4,validation_working_point_mistag_percent,1.0077407966892697,1.0077407966892697,1.0077407966892697,0.16666666666666666,0.042265426880811495,2.9166667593850057,0.25359255474300035,0.4579517156383705,0.042265426880811495,2.8934222722786473,1.2890955510408448,0.04939858396109716,0.07015814794082362,8,4800,0.021131224557080303,0.04224161313646725,2,4732,0.2332475326558954,0.25286150196784374,140,4800,0.06334641709999281,0.08436750623530449,12,4732,0.08763534971785525,0.10825638959010885,22,4804,0.021131224557080303,0.04224161313646725,2,4732,0.23221015268472464,0.2518174691683011,139,4804,0.15399806976738145,0.17458159162672474,61,4732
45,920000,control,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,2,4,validation_working_point_mistag_percent,1.0057108197675408,1.0057108197675408,1.0057108197675408,0.14562096757062648,0.020833333333333332,3.0580404039202143,0.20833333333333334,0.46521463611698544,0.041666666666666664,2.939310565367435,1.166666651831733,0.045593699417365324,0.0663317938560427,7,4807,0.012875424884436151,0.03369574009654474,1,4800,0.23873917278353085,0.2582657782919287,147,4807,0.056246410686646854,0.07698861717140697,10,4800,0.08902286309248222,0.10996780405099589,22,4729,0.02083188633959509,0.04164352280422051,2,4800,0.23584384450325846,0.2557426560734495,139,4729,0.14513609453927767,0.16547907863981234,56,4800
45,920000,monitor,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,3,4,validation_working_point_mistag_percent,1.0224999850831802,1.0224999850831802,1.0224999850831802,0.18199999600097666,0.07000000085449219,3.2520000444113166,0.2040000012451172,0.5359999856054691,0.064,2.7579998819551137,1.1139999705929573,0.018090905588142768,0.020083585734539902,91,50000,0.010871397397403768,0.01286855745420266,35,50000,0.07839499118307211,0.08026487378542183,1626,50000,0.019206856011727752,0.021198656175724483,102,50000,0.0316789413138693,0.033657461743460786,268,50000,0.0103552826863133,0.012352682738312273,32,50000,0.07229897816768346,0.07418862037483973,1379,50000,0.04597005685339165,0.047925457745373774,557,50000
45,920000,monitor,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,4,4,validation_working_point_mistag_percent,1.031500004984571,1.031500004984571,1.031500004984571,0.18999999768066408,0.07199999859375003,3.2619998987095675,0.2020000022192383,0.5439999920312502,0.064,2.7880001471936113,1.1300000034484863,0.018504147852544686,0.02049650800534169,95,50000,0.01103850796111245,0.013035588019511294,36,50000,0.07851294362075378,0.08038242623110287,1631,50000,0.019107983742976033,0.02109986390537279,101,50000,0.03192044183364133,0.033898642269632615,272,50000,0.0103552826863133,0.012352682738312273,32,50000,0.07268542145357285,0.0745738636847286,1394,50000,0.046302346537117726,0.04825710744189981,565,50000
45,920000,monitor,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,2,4,validation_working_point_mistag_percent,1.0220000180128106,1.0220000180128106,1.0220000180128106,0.18399999640625006,0.07000000085449219,3.2560000611096203,0.2040000012451172,0.531999999675293,0.064,2.7520001142187547,1.1139999705929573,0.018195055988739096,0.02018765613673616,92,50000,0.010871397397403768,0.01286855745420266,35,50000,0.07844219614325174,0.08031191874880092,1628,50000,0.019206856011727752,0.021198656175724483,102,50000,0.031557505220584404,0.0335361856469759,266,50000,0.0103552826863133,0.012352682738312273,32,50000,0.07222141582075188,0.07411129802310824,1376,50000,0.04597005685339165,0.047925457745373774,557,50000
45,920000,monitor,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,1,4,validation_working_point_mistag_percent,1.0217499897802929,1.0217499897802929,1.0217499897802929,0.18399999640625006,0.07000000085449219,3.254000035252991,0.2040000012451172,0.5379999840740971,0.064,2.7459999298164384,1.1139999705929573,0.018195055988739096,0.02018765613673616,92,50000,0.010871397397403768,0.01286855745420266,35,50000,0.07841859766542641,0.08028840026937517,1627,50000,0.019206856011727752,0.021198656175724483,102,50000,0.03173948695166986,0.03371792738286125,269,50000,0.0103552826863133,0.012352682738312273,32,50000,0.07214376156805119,0.07403388376560766,1373,50000,0.04597005685339165,0.047925457745373774,557,50000
47,960000,control,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,1,4,validation_working_point_mistag_percent,1.0057025296966906,1.0057025296966906,1.0057025296966906,0.12489591689298843,0.021057064645188462,3.1432139945828528,0.18951357449969006,0.4390549920129187,0.021057064645188462,2.8434037759400774,1.2634238543546201,0.041618101116324704,0.06237776982805558,6,4804,0.013013692323667713,0.03405745777013288,1,4749,0.24214995541916792,0.2616533002731368,151,4804,0.05348360171565283,0.07445643810226046,9,4749,0.08578911465377524,0.1065085732714968,21,4783,0.013013692323667713,0.03405745777013288,1,4749,0.2306482844877219,0.250362580590768,136,4783,0.15212076730312696,0.1726414309331431,60,4749
47,960000,control,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,2,4,validation_working_point_mistag_percent,1.0344362590993343,1.0344362590993343,1.0344362590993343,0.14805414169352468,0.04160599126274184,3.1514381538196687,0.2288329519450801,0.4582378525470637,0.04160599126274184,2.811914294022805,1.3938006962410492,0.04635520721593871,0.06743871148935118,7,4728,0.020801552849157405,0.04158291474963047,2,4807,0.2443347516184604,0.26414805750119497,149,4728,0.059331028082268505,0.08003450855150933,11,4807,0.08769001930732491,0.10832382277791595,22,4801,0.020801552849157405,0.04158291474963047,2,4807,0.22893491342272781,0.24858842688189262,135,4801,0.15926395736207774,0.17948284225920724,67,4807
47,960000,control,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,4,4,validation_working_point_mistag_percent,1.0827956571887416,1.0827956571887416,1.0827956571887416,0.1257071024512885,0.020729684908789386,3.519798767364173,0.1865671641791045,0.485334472810835,0.04145936981757877,3.0597172670164268,1.223051428961737,0.04188831442008261,0.06278244634197151,6,4773,0.012811369446340239,0.033528165431870274,1,4824,0.25715001041158314,0.2766222354351963,168,4773,0.052652544086610506,0.07330059914809077,9,4824,0.09103564609943957,0.11192791004089658,23,4739,0.020728252278338223,0.041436455648362035,2,4824,0.2404447215642872,0.26025074804533166,145,4739,0.14844800214747178,0.16866642643364044,59,4824
47,960000,control,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,3,4,validation_working_point_mistag_percent,1.0802054193549626,1.0802054193549626,1.0802054193549626,0.1257071024512885,0.020729684908789386,3.4150428557628882,0.1865671641791045,0.485334472810835,0.04145936981757877,3.1230216339870682,1.243781070922148,0.04188831442008261,0.06278244634197151,6,4773,0.012811369446340239,0.033528165431870274,1,4824,0.2532752140267026,0.2727913250656945,163,4773,0.052652544086610506,0.07330059914809077,9,4824,0.09103564609943957,0.11192791004089658,23,4739,0.020728252278338223,0.041436455648362035,2,4824,0.24294761989709576,0.2627269356209164,148,4739,0.14976795822767253,0.1699777898983349,60,4824
47,960000,monitor,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,3,4,validation_working_point_mistag_percent,1.0225000234237487,1.0225000234237487,1.0225000234237487,0.18399999640625006,0.07000000085449219,3.2500000929832487,0.2040000012451172,0.540000013183594,0.064,2.7560000487817393,1.1120000339355478,0.018195055988739096,0.02018765613673616,92,50000,0.010871397397403768,0.01286855745420266,35,50000,0.07837137668905425,0.08024133928980354,1625,50000,0.019206856011727752,0.021198656175724483,102,50000,0.031799918499033665,0.033778278931824966,270,50000,0.0103552826863133,0.012352682738312273,32,50000,0.07227313424578302,0.07416285645133955,1378,50000,0.04592834777238947,0.04788382866277186,556,50000
47,960000,monitor,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,4,4,validation_working_point_mistag_percent,1.0297500123014645,1.0297500123014645,1.0297500123014645,0.18999999768066408,0.07199999859375003,3.2599999975128173,0.2020000022192383,0.540000013183594,0.064,2.782000074075167,1.1280000151464846,0.018504147852544686,0.02049650800534169,95,50000,0.01103850796111245,0.013035588019511294,36,50000,0.07848936911380722,0.08035893172255587,1630,50000,0.019107983742976033,0.02109986390537279,101,50000,0.031799918499033665,0.033778278931824966,270,50000,0.0103552826863133,0.012352682738312273,32,50000,0.07260831429851539,0.07449699652487124,1391,50000,0.04626094383618877,0.04821578473937077,564,50000
47,960000,monitor,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,2,4,validation_working_point_mistag_percent,1.0207499868437009,1.0207499868437009,1.0207499868437009,0.18199999600097666,0.07000000085449219,3.245999923971407,0.2040000012451172,0.5340000076593019,0.064,2.7539999310827654,1.1120000339355478,0.018090905588142768,0.020083585734539902,91,50000,0.010871397397403768,0.01286855745420266,35,50000,0.07832412363742852,0.08019424623497834,1623,50000,0.019206856011727752,0.021198656175724483,102,50000,0.03161828095052371,0.03359688137851511,267,50000,0.0103552826863133,0.012352682738312273,32,50000,0.07224728013373455,0.07413708233769065,1377,50000,0.04592834777238947,0.04788382866277186,556,50000
47,960000,monitor,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,1,4,validation_working_point_mistag_percent,1.0202499876111415,1.0202499876111415,1.0202499876111415,0.18199999600097666,0.07000000085449219,3.241999967103119,0.2040000012451172,0.5359999856054691,0.064,2.7479999626812748,1.115999987398682,0.018090905588142768,0.020083585734539902,91,50000,0.010871397397403768,0.01286855745420266,35,50000,0.07827683845324437,0.08014712104759333,1621,50000,0.019206856011727752,0.021198656175724483,102,50000,0.0316789413138693,0.033657461743460786,268,50000,0.0103552826863133,0.012352682738312273,32,50000,0.07216965654874494,0.07405969874790114,1374,50000,0.04601172728080586,0.047967048174388065,558,50000
47,960000,full,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,2,4,validation_working_point_mistag_percent,1.0426672413836304,1.0426672413836304,1.0426672413836304,0.1824482632671424,0.05892497172255919,3.3685223368404116,0.19748914918627336,0.5312198237335198,0.056209997035800936,2.7744594866195813,1.1720639026637556,0.004224246588858363,0.004324181898013074,1819,996995,0.0023837497595035023,0.002484185713410908,586,994485,0.01802221386548175,0.0181157578267227,33584,996995,0.004402078610320583,0.0045022358993067075,1964,994485,0.007224657002337376,0.007323728705818135,5305,998645,0.002327069955432347,0.0024275113693926487,559,994485,0.01638792521503167,0.016482504356403818,27707,998645,0.010743366885624522,0.010841564217849153,11656,994485
47,960000,full,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,4,4,validation_working_point_mistag_percent,1.0497643378223993,1.0497643378223993,1.0497643378223993,0.18726272844218417,0.0587238627914652,3.3885827805512485,0.19889691363802292,0.5350249666344141,0.05751720847193656,2.788478506843284,1.18362773520664,0.004280166382953005,0.004380092034160315,1867,996995,0.0023795966976744402,0.0024800330560302173,584,994485,0.018074074891644143,0.018167578611437418,33784,996995,0.004417886501290893,0.004518040959138438,1978,994485,0.00725052618351877,0.007349590266369187,5343,998645,0.00235452736953352,0.002454966154579461,572,994485,0.016428221167155352,0.016522772232521396,27847,998645,0.010795852282022116,0.010894026358466112,11771,994485
