generation,training_chunk,samples_seen,epoch_fraction,trial,LR,optimization_metric_name,optimization_metric_value,optimization_metric_mode,controller_objective_mistag_percent,validation_working_point_mistag_percent,btag_c_mistag_percent_at_0p80,btag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p90,btag_d_mistag_percent_at_0p90,ctag_b_mistag_percent_at_0p50,ctag_d_mistag_percent_at_0p50,ctag_b_mistag_percent_at_0p80,ctag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p80_err_low,btag_c_mistag_percent_at_0p80_err_high,btag_c_mistag_percent_at_0p80_passed,btag_c_mistag_percent_at_0p80_total,btag_d_mistag_percent_at_0p80_err_low,btag_d_mistag_percent_at_0p80_err_high,btag_d_mistag_percent_at_0p80_passed,btag_d_mistag_percent_at_0p80_total,btag_c_mistag_percent_at_0p90_err_low,btag_c_mistag_percent_at_0p90_err_high,btag_c_mistag_percent_at_0p90_passed,btag_c_mistag_percent_at_0p90_total,btag_d_mistag_percent_at_0p90_err_low,btag_d_mistag_percent_at_0p90_err_high,btag_d_mistag_percent_at_0p90_passed,btag_d_mistag_percent_at_0p90_total,ctag_b_mistag_percent_at_0p50_err_low,ctag_b_mistag_percent_at_0p50_err_high,ctag_b_mistag_percent_at_0p50_passed,ctag_b_mistag_percent_at_0p50_total,ctag_d_mistag_percent_at_0p50_err_low,ctag_d_mistag_percent_at_0p50_err_high,ctag_d_mistag_percent_at_0p50_passed,ctag_d_mistag_percent_at_0p50_total,ctag_b_mistag_percent_at_0p80_err_low,ctag_b_mistag_percent_at_0p80_err_high,ctag_b_mistag_percent_at_0p80_passed,ctag_b_mistag_percent_at_0p80_total,ctag_d_mistag_percent_at_0p80_err_low,ctag_d_mistag_percent_at_0p80_err_high,ctag_d_mistag_percent_at_0p80_passed,ctag_d_mistag_percent_at_0p80_total,validation_accuracy,validation_auc,validation_loss,best_so_far,training_loss,validation_shutdown_warning,validation_dataset,validation_suffix,validation_sample_count,evaluation_type
43,43,880000,,lr_3e-6,7.660431281249999e-06,validation_working_point_mistag_percent,0.9986271605794466,min,0.9986271605794466,0.9986271605794466,0.1454696554951109,0.020995171110644553,3.013300090291871,0.20995171648727098,0.4410838186460081,0.020995171110644553,2.793530710412771,1.3436909510812514,0.045546343717023874,0.06626295719752032,7,4812,0.01297544171407336,0.03395739168422002,1,4763,0.23684710607589088,0.2563720177388352,145,4812,0.05668306171712986,0.0775856848442892,10,4763,0.08618490593403326,0.10699923444897533,21,4761,0.01297544171407336,0.03395739168422002,1,4763,0.22908992647315723,0.24891624702299103,133,4761,0.1569106423709013,0.17733730444013662,64,4763,0.88916,0.9716703731336817,0.2944,0.9605431659177098,0.29399,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
43,43,880000,,lr_6e-6,9.722632499999998e-06,validation_working_point_mistag_percent,1.0050644035813072,min,1.0050644035813072,1.0050644035813072,0.14629049485009957,0.04176237210273544,3.1138976140334456,0.2505742262293435,0.48299035412193014,0.04176237210273544,2.9609408902927936,1.002296904917374,0.045803239744487356,0.06663638203821157,7,4785,0.02087973240216612,0.041739121808386265,2,4789,0.2414655442471214,0.26105856656360416,149,4785,0.06259305939119454,0.08336526221682443,12,4789,0.090596729482742,0.11138909129664362,23,4762,0.02087973240216612,0.041739121808386265,2,4789,0.2359335683440711,0.2556854302877262,141,4762,0.13406112083028318,0.15451945196578826,48,4789,0.89132,0.9722403680324088,0.29217,0.9605431659177098,0.29295,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
43,43,880000,,lr_9e-6,1.023435e-05,validation_working_point_mistag_percent,0.9881974428033948,min,0.9881974428033948,0.9881974428033948,0.14568157798472514,0.020995171110644553,2.9344432719338003,0.20995171648727098,0.4404362345632093,0.020995171110644553,2.8313757528456436,1.30170064639122,0.0456126692816467,0.06635936858181907,7,4805,0.01297544171407336,0.03395739168422002,1,4763,0.2338503192294783,0.2534364851519741,141,4805,0.05668306171712986,0.0775856848442892,10,4763,0.0860585767915483,0.1068426253377378,21,4768,0.01297544171407336,0.03395739168422002,1,4763,0.2304991263083891,0.25028047424761024,135,4768,0.1543151149969375,0.17475940525350317,62,4763,0.88972,0.9720282760588278,0.29243,0.9605431659177098,0.2921,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
44,44,900000,,lr_14e-6,1.0262778749999998e-05,validation_working_point_mistag_percent,1.0698095515759396,min,1.0698095515759396,1.0698095515759396,0.16684045881126172,0.041858518208455424,3.3368091762252345,0.2302218442647023,0.4828889278098884,0.020929259104227712,2.981314130569649,1.2976140976140975,0.049450069467644325,0.07023120355487897,8,4795,0.02092779875353912,0.041835160746337426,2,4778,0.24978517684298776,0.26924438902971515,160,4795,0.05969087505040239,0.08051940744205491,11,4778,0.09057774213904356,0.11136578204855455,23,4763,0.01293470765705301,0.03385082849442308,1,4778,0.23673083474515277,0.2564699975084982,142,4763,0.15383328785167366,0.1742151191701664,62,4778,0.88895,0.9715979277463003,0.29598,0.9605431659177098,0.29106,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
44,44,900000,,lr_3e-6,7.660431281249999e-06,validation_working_point_mistag_percent,1.0563791420917983,min,1.0563791420917983,1.0563791420917983,0.1877346611649472,0.04191993292810731,3.295786407533851,0.25151959113328964,0.48207922558962685,0.020959966464053657,2.8086355600792845,1.3623977918412253,0.052981848533603985,0.07375860153951204,9,4794,0.020958501824625306,0.04189650688207371,2,4771,0.24825858076019808,0.2677389618239448,158,4794,0.06282901869796918,0.08367917812899663,12,4771,0.09042612942385311,0.11117965866581733,23,4771,0.012953685009747844,0.03390047462983835,1,4771,0.229487677840921,0.2492661206296123,134,4771,0.15792894452211145,0.1783135221331073,65,4771,0.88846,0.9715545397568429,0.29597,0.9605431659177098,0.2946,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
44,44,900000,,lr_6e-6,9.236500874999997e-06,validation_working_point_mistag_percent,0.9602202712820982,min,0.9602202712820982,0.9602202712820982,0.14690451018544812,0.04180602006688963,2.9590765528311387,0.22993311183465753,0.3969082869685191,0.020903010033444816,2.7574681077287453,1.1287625706079432,0.045995409300632256,0.06691571794013411,7,4765,0.020901553343843624,0.041782721151548165,2,4784,0.2357870220494572,0.2555272332956982,141,4765,0.05961606627590368,0.08041860207094326,11,4784,0.0810954215249259,0.10181517578837862,19,4787,0.012918485555675891,0.033808390253676546,1,4784,0.22698863507156947,0.24672235765181677,132,4787,0.14284750178389874,0.1632743512962059,54,4784,0.89028,0.9721750737886755,0.29184,0.9602202712820982,0.29189,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
44,44,900000,,lr_9e-6,1.023435e-05,validation_working_point_mistag_percent,0.9963120051102224,min,0.9963120051102224,0.9963120051102224,0.1465354787758778,0.041911148365465216,3.160979727183661,0.2305113189583601,0.3969082869685191,0.020955574182732608,2.8201378913857904,1.1525566150613733,0.04587991455145648,0.06674783607405153,7,4777,0.02095411015713718,0.04188773213561382,2,4772,0.24349884465500599,0.2631049644983008,151,4777,0.059765871807038747,0.08062046585019396,11,4772,0.0810954215249259,0.10181517578837862,19,4787,0.012950970550741254,0.033893373410920295,1,4772,0.22959591927844586,0.24930346402639547,135,4787,0.14460079159538103,0.16506902684363128,55,4772,0.88993,0.9724584694432751,0.29124,0.9602202712820982,0.29136,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
45,45,920000,,lr_14e-6,1.1083801049999996e-05,validation_working_point_mistag_percent,1.0051098080977192,min,1.0051098080977192,1.0051098080977192,0.1479915414307216,0.020833333333333332,2.9386891229580603,0.20833333333333334,0.43695379941649704,0.041666666666666664,2.8714106545301195,1.375000013113022,0.04633561482873302,0.06741023265019129,7,4730,0.012875424884436151,0.03369574009654474,1,4800,0.235794647621676,0.2556895158449861,139,4730,0.056246410686646854,0.07698861717140697,10,4800,0.08537920110634699,0.10600039777464718,21,4806,0.02083188633959509,0.04164352280422051,2,4800,0.23126607957309925,0.25087439630429137,138,4806,0.15824246592812535,0.17849866255382832,66,4800,0.89097,0.9720154550209754,0.29184,0.9602202712820982,0.29202,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
45,45,920000,,lr_3e-6,7.277409717187499e-06,validation_working_point_mistag_percent,1.0211360252905863,min,1.0211360252905863,1.0211360252905863,0.16913319238900634,0.020820320632937747,3.065539136774004,0.22902353278304688,0.45804706556609376,0.041640641265875494,2.8315635341141276,1.353320778799599,0.05012928141770385,0.07119496174220648,8,4730,0.012867382947006449,0.033674701714436525,1,4803,0.24089584273514592,0.26073708597672207,145,4730,0.05938040398470314,0.08010104364874886,11,4803,0.08765356533874764,0.10827885798907053,22,4803,0.02081887544639369,0.04161752630348535,2,4803,0.22970015126843013,0.24933730214017036,136,4803,0.15688272608666495,0.17713529859243493,65,4803,0.89076,0.9717435823704053,0.29304,0.9602202712820982,0.29377,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
45,45,920000,,lr_6e-6,9.236500874999997e-06,validation_working_point_mistag_percent,1.0077407966892697,min,1.0077407966892697,1.0077407966892697,0.16666666666666666,0.042265426880811495,2.9166667593850057,0.25359255474300035,0.4579517156383705,0.042265426880811495,2.8934222722786473,1.2890955510408448,0.04939858396109716,0.07015814794082362,8,4800,0.021131224557080303,0.04224161313646725,2,4732,0.2332475326558954,0.25286150196784374,140,4800,0.06334641709999281,0.08436750623530449,12,4732,0.08763534971785525,0.10825638959010885,22,4804,0.021131224557080303,0.04224161313646725,2,4732,0.23221015268472464,0.2518174691683011,139,4804,0.15399806976738145,0.17458159162672474,61,4732,0.89042,0.9718912162697241,0.29365,0.9602202712820982,0.29494,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
45,45,920000,,lr_9e-6,1.023435e-05,validation_working_point_mistag_percent,1.0057108197675408,min,1.0057108197675408,1.0057108197675408,0.14562096757062648,0.020833333333333332,3.0580404039202143,0.20833333333333334,0.46521463611698544,0.041666666666666664,2.939310565367435,1.166666651831733,0.045593699417365324,0.0663317938560427,7,4807,0.012875424884436151,0.03369574009654474,1,4800,0.23873917278353085,0.2582657782919287,147,4807,0.056246410686646854,0.07698861717140697,10,4800,0.08902286309248222,0.10996780405099589,22,4729,0.02083188633959509,0.04164352280422051,2,4800,0.23584384450325846,0.2557426560734495,139,4729,0.14513609453927767,0.16547907863981234,56,4800,0.89069,0.9722366053918221,0.2914,0.9602202712820982,0.29028,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
46,46,940000,,lr_14e-6,1.1083801049999996e-05,validation_working_point_mistag_percent,1.0655293917204085,min,1.0655293917204085,1.0655293917204085,0.12568076762842678,0.041684035014589414,3.3305403501371824,0.25010420372440634,0.5037783375314862,0.041684035014589414,2.9177162913135097,1.313047113399077,0.04187954310510526,0.06276931032150644,6,4774,0.020840569306876444,0.041660871855317964,2,4798,0.25007629903248363,0.26962371665454965,159,4774,0.06247574311398112,0.08320918582700992,12,4798,0.0927004222137759,0.11347533162089805,24,4764,0.020840569306876444,0.041660871855317964,2,4798,0.23413407634023317,0.2538957904200362,139,4764,0.15448925423965054,0.17477971179207413,63,4798,0.88902,0.9718770089101469,0.2947,0.9602202712820982,0.29025,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
46,46,940000,,lr_3e-6,7.277409717187499e-06,validation_working_point_mistag_percent,0.9943924786128022,min,0.9943924786128022,0.9943924786128022,0.18844220383065366,0.041788549937317176,3.245393716494164,0.20894274702196966,0.5027230705137071,0.020894274968658588,2.744030093220651,1.0029251729152968,0.05318141583176865,0.07403616056232964,9,4776,0.020892819496360855,0.04176527048865778,2,4786,0.24678388382282576,0.2663587661193144,155,4776,0.05641083651647802,0.07721345078441763,10,4786,0.0925066040833763,0.11323844781809109,24,4774,0.012913087226991995,0.033794267809833585,1,4786,0.22672053833842007,0.24651361470977642,131,4774,0.13414481207418022,0.15461570190142288,48,4786,0.89111,0.9722490769691259,0.29184,0.9602202712820982,0.29526,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
46,46,940000,,lr_6e-6,8.774675831249997e-06,validation_working_point_mistag_percent,0.9996237176091038,min,0.9996237176091038,0.9996237176091038,0.16750418760469013,0.041788549937317176,3.245393716494164,0.20894274702196966,0.5027230705137071,0.020894274968658588,2.7859237225001303,1.0238194718321934,0.049646697053106405,0.07051020796472263,8,4776,0.020892819496360855,0.04176527048865778,2,4786,0.24678388382282576,0.2663587661193144,155,4776,0.05641083651647802,0.07721345078441763,10,4786,0.0925066040833763,0.11323844781809109,24,4774,0.012913087226991995,0.033794267809833585,1,4786,0.2284739411624267,0.2482494704802624,133,4774,0.13562227938133092,0.1560844396180287,49,4786,0.89118,0.9724354434341501,0.29084,0.9602202712820982,0.29029,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
46,46,940000,,lr_9e-6,1.023435e-05,validation_working_point_mistag_percent,0.9754068382213261,min,0.9754068382213261,0.9754068382213261,0.1669100771959107,0.041911148365465216,2.983517608505957,0.251466896625449,0.3982393513540448,0.041911148365465216,2.892475353537761,1.0268231218205555,0.049470693732713095,0.07026046841890586,8,4793,0.02095411015713718,0.04188773213561382,2,4772,0.2361068936611574,0.25572161304794233,143,4793,0.06281586318590843,0.08366167634736126,12,4772,0.0813669994886395,0.10215566698117215,19,4771,0.02095411015713718,0.04188773213561382,2,4772,0.2329404184839543,0.252683723022077,138,4771,0.13601850305111837,0.15653942358958284,49,4772,0.89097,0.9724201776710565,0.29107,0.9602202712820982,0.29129,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
47,47,960000,,lr_14e-6,1.0529610997499996e-05,validation_working_point_mistag_percent,1.0057025296966906,min,1.0057025296966906,1.0057025296966906,0.12489591689298843,0.021057064645188462,3.1432139945828528,0.18951357449969006,0.4390549920129187,0.021057064645188462,2.8434037759400774,1.2634238543546201,0.041618101116324704,0.06237776982805558,6,4804,0.013013692323667713,0.03405745777013288,1,4749,0.24214995541916792,0.2616533002731368,151,4804,0.05348360171565283,0.07445643810226046,9,4749,0.08578911465377524,0.1065085732714968,21,4783,0.013013692323667713,0.03405745777013288,1,4749,0.2306482844877219,0.250362580590768,136,4783,0.15212076730312696,0.1726414309331431,60,4749,0.89021,0.9718334118614842,0.29367,0.9602202712820982,0.29464,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
47,47,960000,,lr_3e-6,7.277409717187499e-06,validation_working_point_mistag_percent,1.0344362590993343,min,1.0344362590993343,1.0344362590993343,0.14805414169352468,0.04160599126274184,3.1514381538196687,0.2288329519450801,0.4582378525470637,0.04160599126274184,2.811914294022805,1.3938006962410492,0.04635520721593871,0.06743871148935118,7,4728,0.020801552849157405,0.04158291474963047,2,4807,0.2443347516184604,0.26414805750119497,149,4728,0.059331028082268505,0.08003450855150933,11,4807,0.08769001930732491,0.10832382277791595,22,4801,0.020801552849157405,0.04158291474963047,2,4807,0.22893491342272781,0.24858842688189262,135,4801,0.15926395736207774,0.17948284225920724,67,4807,0.88979,0.9717459473385555,0.2937,0.9602202712820982,0.295,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
47,47,960000,,lr_6e-6,8.774675831249997e-06,validation_working_point_mistag_percent,1.0827956571887416,min,1.0827956571887416,1.0827956571887416,0.1257071024512885,0.020729684908789386,3.519798767364173,0.1865671641791045,0.485334472810835,0.04145936981757877,3.0597172670164268,1.223051428961737,0.04188831442008261,0.06278244634197151,6,4773,0.012811369446340239,0.033528165431870274,1,4824,0.25715001041158314,0.2766222354351963,168,4773,0.052652544086610506,0.07330059914809077,9,4824,0.09103564609943957,0.11192791004089658,23,4739,0.020728252278338223,0.041436455648362035,2,4824,0.2404447215642872,0.26025074804533166,145,4739,0.14844800214747178,0.16866642643364044,59,4824,0.88979,0.9718761578038926,0.29365,0.9602202712820982,0.29458,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
47,47,960000,,lr_9e-6,1.023435e-05,validation_working_point_mistag_percent,1.0802054193549626,min,1.0802054193549626,1.0802054193549626,0.1257071024512885,0.020729684908789386,3.4150428557628882,0.1865671641791045,0.485334472810835,0.04145936981757877,3.1230216339870682,1.243781070922148,0.04188831442008261,0.06278244634197151,6,4773,0.012811369446340239,0.033528165431870274,1,4824,0.2532752140267026,0.2727913250656945,163,4773,0.052652544086610506,0.07330059914809077,9,4824,0.09103564609943957,0.11192791004089658,23,4739,0.020728252278338223,0.041436455648362035,2,4824,0.24294761989709576,0.2627269356209164,148,4739,0.14976795822767253,0.1699777898983349,60,4824,0.88979,0.9718672521809664,0.29377,0.9602202712820982,0.29058,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
48,48,980000,,lr_14e-6,1.0529610997499996e-05,validation_working_point_mistag_percent,1.0106838668487188,min,1.0106838668487188,1.0106838668487188,0.1259974768205478,0.0416579879191835,3.0659385436885485,0.24994792115992068,0.4190236855542326,0.0416579879191835,2.9331657051093414,1.2080816266187926,0.041985041938959966,0.06292730627654114,6,4762,0.020827547568628035,0.041634853696108594,2,4801,0.24013304201755575,0.2598408149836584,146,4762,0.06243673535258212,0.08315729015161785,12,4801,0.08367970141343598,0.104450952492264,20,4773,0.020827547568628035,0.041634853696108594,2,4801,0.2345494187251735,0.2542674054349086,140,4773,0.14781772476261754,0.16813922345080748,58,4801,0.89076,0.9719326384437035,0.29332,0.9602202712820982,0.29362,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
48,48,980000,,lr_3e-6,6.913539231328123e-06,validation_working_point_mistag_percent,1.0355148328452801,min,1.0355148328452801,1.0355148328452801,0.1671541997492687,0.04191993292810731,3.1341413302334336,0.25151959113328964,0.4603473383043672,0.04191993292810731,2.908558336153381,1.2785580013322864,0.04954301433700945,0.07036308778603842,8,4786,0.020958501824625306,0.04189650688207371,2,4771,0.24223316603102923,0.26181363762271537,150,4786,0.06282901869796918,0.08367917812899663,12,4771,0.08809302336404431,0.10882091150086316,22,4779,0.020958501824625306,0.04189650688207371,2,4771,0.23340888165035328,0.25311241375253307,139,4779,0.15274594680755785,0.1731656626691223,61,4771,0.88986,0.971558535324438,0.29518,0.9602202712820982,0.29231,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
48,48,980000,,lr_6e-6,8.774675831249997e-06,validation_working_point_mistag_percent,1.023754857667224,min,1.023754857667224,1.023754857667224,0.12581254253679522,0.020842017507294707,3.124344858812493,0.20842018037555576,0.4613126589202612,0.041684035014589414,3.0404696174569055,1.1671529507138962,0.041923436452338834,0.06283504545052901,6,4769,0.01288079176293968,0.03370978029492246,1,4798,0.24226411276669324,0.26191847556486686,149,4769,0.05626984138075658,0.07702065606086791,10,4798,0.08827743412384276,0.1090483722185346,22,4769,0.020840569306876444,0.041660871855317964,2,4798,0.23895310744023768,0.25864263796428544,145,4769,0.14519630131001604,0.16554756074722843,56,4798,0.89042,0.9717946658679816,0.29354,0.9602202712820982,0.29256,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
48,48,980000,,lr_9e-6,1.023435e-05,validation_working_point_mistag_percent,1.0143263026975569,min,1.0143263026975569,1.0143263026975569,0.12528711311467175,0.0419639110365086,3.1739403303721927,0.2308015062672033,0.4183225213276761,0.0419639110365086,2.907341574261403,1.1749895541642914,0.041748412806382106,0.06257292758036614,6,4789,0.02098048780386294,0.041940435816853715,2,4766,0.24370843971011288,0.2632600304074785,152,4789,0.05984105725525533,0.08072177824929744,11,4766,0.08353989015852403,0.1042766854213146,20,4781,0.02098048780386294,0.041940435816853715,2,4766,0.23331252820760276,0.2530083284751305,139,4781,0.1461664480996168,0.1666510339989151,56,4766,0.88979,0.9722003741596389,0.29247,0.9602202712820982,0.29309,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
49,49,1000000,,lr_14e-6,1.0529610997499996e-05,validation_working_point_mistag_percent,0.9992548580974319,min,0.9992548580974319,0.9992548580974319,0.1672940192388122,0.04184975936388366,3.074027537303413,0.18832391713747645,0.418848167539267,0.04184975936388366,2.8900524576095727,1.1717932472231463,0.04958443541231393,0.07042186212390122,8,4782,0.020923419942392277,0.04182641167487599,2,4779,0.23996980511771723,0.2595917881394547,147,4782,0.053148050276499846,0.07398975575050087,9,4779,0.08364470474582272,0.10440733114132558,20,4775,0.020923419942392277,0.04182641167487599,2,4779,0.23274783979220504,0.25247562356271597,138,4775,0.14577076669722908,0.16620097872141765,56,4779,0.8909,0.9721680513685862,0.29225,0.9602202712820982,0.29351,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
49,49,1000000,,lr_3e-6,6.913539231328123e-06,validation_working_point_mistag_percent,1.0273664186083622,min,1.0273664186083622,1.0273664186083622,0.12615643074012722,0.0419639110365086,3.0698064074760953,0.2517834726679159,0.4985459204108135,0.0419639110365086,2.845866142330652,1.3428451531682752,0.04203799092893485,0.0630066028969911,6,4756,0.02098048780386294,0.041940435816853715,2,4766,0.24043174966425807,0.2601627538433054,146,4756,0.06289487899947895,0.08376679699141558,12,4766,0.09173936899357221,0.11230072064143566,24,4814,0.02098048780386294,0.041940435816853715,2,4766,0.2300360556446005,0.2496224040460484,137,4814,0.1568124300146091,0.1772265918970643,64,4766,0.89014,0.9716539357827161,0.29422,0.9602202712820982,0.29359,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
49,49,1000000,,lr_6e-6,8.774675831249997e-06,validation_working_point_mistag_percent,1.0166559859679272,min,1.0166559859679272,1.0166559859679272,0.16806722689075632,0.041999160016799666,3.130252158538273,0.2519949536410956,0.4985459204108135,0.041999160016799666,2.887411610579216,1.1129776976496635,0.04981349508986605,0.07074688419850257,8,4760,0.020998109827060435,0.04197564534668387,2,4762,0.24271563227588577,0.26240466731018985,149,4760,0.0629476667384676,0.08383702430298542,12,4762,0.09173936899357221,0.11230072064143566,24,4814,0.020998109827060435,0.04197564534668387,2,4762,0.2317341005962363,0.2513031923030574,139,4814,0.1420923617901018,0.16262018973868653,53,4762,0.89062,0.9720090778311636,0.29347,0.9602202712820982,0.29064,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
49,49,1000000,,lr_9e-6,1.023435e-05,validation_working_point_mistag_percent,1.0616738701110058,min,1.0616738701110058,1.0616738701110058,0.14665829181938722,0.041911148365465216,3.1636286969835683,0.2305113189583601,0.4591943373131904,0.041911148365465216,3.026508153979421,1.3830678651031882,0.04591834830099592,0.06680370301980901,7,4773,0.02095411015713718,0.04188773213561382,2,4772,0.24369995879249018,0.2633213962683907,151,4773,0.059765871807038747,0.08062046585019396,11,4772,0.08787274491734096,0.1085492080547831,22,4791,0.02095411015713718,0.04188773213561382,2,4772,0.23787096204622785,0.25747592530336383,145,4791,0.1591655582921238,0.179537203841648,66,4772,0.88937,0.9717546553569334,0.29522,0.9602202712820982,0.29521,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
50,50,1020000,,lr_14e-6,1.0529610997499996e-05,validation_working_point_mistag_percent,1.0704717278409759,min,1.0704717278409759,1.0704717278409759,0.10482180293501048,0.04174493842621582,3.375262090947724,0.25046963055729493,0.48167540960159544,0.02087246921310791,3.015706883377651,1.2732205976692075,0.03754332593357119,0.05845935116814047,5,4770,0.020871016777401427,0.041721707537657575,2,4791,0.25186278899828884,0.271407847872944,161,4770,0.06256695104758252,0.08333052799643173,12,4791,0.09035051323762192,0.11108683007486223,23,4775,0.01289961112322625,0.033759013264623106,1,4791,0.23782249100324504,0.2574976556572316,144,4775,0.15211169754347845,0.17244841681643314,61,4791,0.88916,0.9715864849243303,0.29499,0.9602202712820982,0.291,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
50,50,1020000,,lr_3e-6,6.913539231328123e-06,validation_working_point_mistag_percent,0.9911877618145967,min,0.9911877618145967,0.9911877618145967,0.16732901066722444,0.041884816753926704,3.0955866775842273,0.25130890694813757,0.481171563477187,0.041884816753926704,2.9288703396349525,0.9214659626971917,0.04959480150546654,0.07043657105349366,8,4781,0.02094094619055311,0.04186142993563103,2,4775,0.24084351171646706,0.260460581270067,148,4781,0.0627764296838784,0.08360921490141457,12,4775,0.09025617065754002,0.11097101209317384,23,4780,0.02094094619055311,0.04186142993563103,2,4775,0.2342104996427532,0.2539014135549522,140,4780,0.12836551012752312,0.14891766005692575,44,4775,0.89153,0.9719914610010084,0.29325,0.9602202712820982,0.29107,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
50,50,1020000,,lr_6e-6,8.774675831249997e-06,validation_working_point_mistag_percent,1.0704744456479347,min,1.0704744456479347,1.0704744456479347,0.10482180293501048,0.04174493842621582,3.3962263906498573,0.25046963055729493,0.48167540960159544,0.02087246921310791,2.994764326131188,1.2732205976692075,0.03754332593357119,0.05845935116814047,5,4770,0.020871016777401427,0.041721707537657575,2,4791,0.25264873062755544,0.2721850012563143,162,4770,0.06256695104758252,0.08333052799643173,12,4791,0.09035051323762192,0.11108683007486223,23,4775,0.01289961112322625,0.033759013264623106,1,4791,0.23698481624333315,0.2566687507500737,143,4775,0.15211169754347845,0.17244841681643314,61,4791,0.88916,0.9715827478412168,0.29497,0.9602202712820982,0.29112,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
50,50,1020000,,lr_9e-6,9.7226325e-06,validation_working_point_mistag_percent,0.9964250030533567,min,0.9964250030533567,0.9964250030533567,0.14641288433382138,0.041884816753926704,3.0537545323926722,0.25130890694813757,0.481171563477187,0.041884816753926704,2.991631684563991,0.9633508192031909,0.045841545086336505,0.0666920624914667,7,4781,0.02094094619055311,0.04186142993563103,2,4775,0.23919201024969994,0.2588265755175057,146,4781,0.0627764296838784,0.08360921490141457,12,4775,0.09025617065754002,0.11097101209317384,23,4780,0.02094094619055311,0.04186142993563103,2,4775,0.23674029484478457,0.25640495420510034,143,4780,0.13144283801296408,0.15197744823685858,46,4775,0.89181,0.9721514276549477,0.2925,0.9602202712820982,0.28923,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
