source_run,generation,training_chunk,samples_seen,epoch_fraction,trial,LR,optimization_metric_name,optimization_metric_value,optimization_metric_mode,controller_objective_mistag_percent,validation_working_point_mistag_percent,ctag_score,btag_score,total_mistag_score,group_score_warning,btag_c_mistag_percent_at_0p80,btag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p90,btag_d_mistag_percent_at_0p90,ctag_b_mistag_percent_at_0p50,ctag_d_mistag_percent_at_0p50,ctag_b_mistag_percent_at_0p80,ctag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p80_err_low,btag_c_mistag_percent_at_0p80_err_high,btag_c_mistag_percent_at_0p80_passed,btag_c_mistag_percent_at_0p80_total,btag_d_mistag_percent_at_0p80_err_low,btag_d_mistag_percent_at_0p80_err_high,btag_d_mistag_percent_at_0p80_passed,btag_d_mistag_percent_at_0p80_total,btag_c_mistag_percent_at_0p90_err_low,btag_c_mistag_percent_at_0p90_err_high,btag_c_mistag_percent_at_0p90_passed,btag_c_mistag_percent_at_0p90_total,btag_d_mistag_percent_at_0p90_err_low,btag_d_mistag_percent_at_0p90_err_high,btag_d_mistag_percent_at_0p90_passed,btag_d_mistag_percent_at_0p90_total,ctag_b_mistag_percent_at_0p50_err_low,ctag_b_mistag_percent_at_0p50_err_high,ctag_b_mistag_percent_at_0p50_passed,ctag_b_mistag_percent_at_0p50_total,ctag_d_mistag_percent_at_0p50_err_low,ctag_d_mistag_percent_at_0p50_err_high,ctag_d_mistag_percent_at_0p50_passed,ctag_d_mistag_percent_at_0p50_total,ctag_b_mistag_percent_at_0p80_err_low,ctag_b_mistag_percent_at_0p80_err_high,ctag_b_mistag_percent_at_0p80_passed,ctag_b_mistag_percent_at_0p80_total,ctag_d_mistag_percent_at_0p80_err_low,ctag_d_mistag_percent_at_0p80_err_high,ctag_d_mistag_percent_at_0p80_passed,ctag_d_mistag_percent_at_0p80_total,validation_accuracy,validation_auc,validation_loss,best_so_far,training_loss,validation_shutdown_warning,validation_dataset,validation_suffix,validation_sample_count,evaluation_type
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,10,10,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.33859507322679916,min,0.8095000119779211,0.8095000119779211,0.455206081285117,0.251856529002856,0.33859507322679916,,0.13200000225585942,0.06799999900390627,2.4100000882568393,0.186000003178711,0.39000001309204146,0.05,2.2699999670944218,0.9700000229415899,0.01527044818788576,0.01726512829428365,66,50000,0.010701894656100771,0.01269913471129969,34,50000,0.06763866889655593,0.06954223082531741,1205,50000,0.018298640498242997,0.020291160647840055,93,50000,0.026899160482115422,0.028883520794909055,195,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06566196724330023,0.06757112906006432,1135,50000,0.042861238860203606,0.044822399636988176,485,50000,0.8937066666666666,0.9745491877666667,0.27919204427083333,0.3384256841393365,0.2816039602051566,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,11,11,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3384424126181829,min,0.8069999871247489,0.8069999871247489,0.45384428309937597,0.2523845092342728,0.3384424126181829,,0.13399999640136728,0.06799999900390627,2.3939999499545297,0.186000003178711,0.3840000150000006,0.05,2.2639999191626003,0.9760000142968752,0.015392639991259324,0.01738724009925721,67,50000,0.010701894656100771,0.01269913471129969,34,50000,0.0674159347794738,0.06932013669543602,1197,50000,0.018298640498242997,0.020291160647840055,93,50000,0.026684770480086325,0.028669370788080323,192,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06557581108564796,0.06748521289761215,1132,50000,0.042995341186683085,0.044956261968267554,488,50000,0.8939,0.9745637827333334,0.279116875,0.3384256841393365,0.28160083200339475,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,12,12,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3383818410226834,min,0.8107500047790346,0.8107500047790346,0.4544444836096711,0.2519609643501543,0.3383818410226834,,0.13200000225585942,0.06799999900390627,2.4139999176744107,0.186000003178711,0.3840000150000006,0.05,2.276000086822513,0.9760000142968752,0.01527044818788576,0.01726512829428365,66,50000,0.010701894656100771,0.01269913471129969,34,50000,0.06769422817458522,0.06959763010654686,1207,50000,0.018298640498242997,0.020291160647840055,93,50000,0.026684770480086325,0.028669370788080323,192,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06574800163356431,0.0676569234551283,1138,50000,0.042995341186683085,0.044956261968267554,488,50000,0.89392,0.9745813512,0.279037578125,0.3383818410226834,0.28152035632796196,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,13,13,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.33491396544548796,min,0.8100000041185952,0.8100000041185952,0.4528248198431257,0.24770586623162613,0.33491396544548796,,0.128,0.06799999900390627,2.4299999842414857,0.1780000073876956,0.37999999536132817,0.05,2.2720000332812504,0.9740000136730959,0.015023255758590748,0.017018095861788735,64,50000,0.010701894656100771,0.01269913471129969,34,50000,0.06791597188520564,0.06981873382996724,1215,50000,0.01788086961137308,0.019873709754570246,89,50000,0.026540902914279046,0.02852566321907301,190,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06569065887982901,0.06759974069819284,1136,50000,0.04295068763465349,0.04491168841463788,487,50000,0.8939133333333333,0.9745779749333333,0.2790205859375,0.33491396544548796,0.28115395927973635,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,14,14,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3364126162373847,min,0.8070000150101857,0.8070000150101857,0.45353350437550466,0.24953712850722387,0.3364126162373847,,0.12999999920654298,0.06799999900390627,2.4100000882568393,0.18199999600097666,0.38600000777465837,0.05,2.2600000068969726,0.9700000229415899,0.015147327248533623,0.01714208735333156,65,50000,0.010701894656100771,0.01269913471129969,34,50000,0.06763866889655593,0.06954223082531741,1205,50000,0.018090905588142768,0.020083585734539902,91,50000,0.026756420536738636,0.028740940846332497,193,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06551830576520534,0.06742786757396937,1130,50000,0.042861238860203606,0.044822399636988176,485,50000,0.8939,0.9745775253666666,0.27905174479166667,0.33491396544548796,0.28110110359913276,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,15,15,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.33845682254994663,min,0.8105000166621406,0.8105000166621406,0.45540544889157564,0.2515407336680313,0.33845682254994663,,0.13200000225585942,0.06799999900390627,2.4240001013452193,0.18399999640625006,0.39000001309204146,0.05,2.2600000068969726,0.9760000142968752,0.01527044818788576,0.01726512829428365,66,50000,0.010701894656100771,0.01269913471129969,34,50000,0.06783291024577663,0.06973591218573834,1212,50000,0.018195055988739096,0.02018765613673616,92,50000,0.026899160482115422,0.028883520794909055,195,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06551830576520534,0.06742786757396937,1130,50000,0.042995341186683085,0.044956261968267554,488,50000,0.8939133333333333,0.9746021622,0.27891700520833335,0.33491396544548796,0.2810786485487682,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,16,16,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3372839353318926,min,0.8064999888306053,0.8064999888306053,0.4553046615515902,0.24985567388063784,0.3372839353318926,,0.12999999920654298,0.06799999900390627,2.3959998910510305,0.18399999640625006,0.39000001309204146,0.05,2.257999997588196,0.9760000142968752,0.015147327248533623,0.01714208735333156,65,50000,0.010701894656100771,0.01269913471129969,34,50000,0.06744382019108416,0.06934794210864612,1198,50000,0.018195055988739096,0.02018765613673616,92,50000,0.026899160482115422,0.028883520794909055,195,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06548953268759282,0.06739917449475712,1129,50000,0.042995341186683085,0.044956261968267554,488,50000,0.8939133333333333,0.9745956837666666,0.2789877604166667,0.33491396544548796,0.28114179637350434,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,17,17,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3378498674419637,min,0.8094999994776345,0.8094999994776345,0.4546549984611359,0.2510530695074045,0.3378498674419637,,0.12999999920654298,0.06799999900390627,2.4160000280175784,0.186000003178711,0.38799999194824236,0.05,2.2659999987898254,0.9719999756762702,0.015147327248533623,0.01714208735333156,65,50000,0.010701894656100771,0.01269913471129969,34,50000,0.06772198925879096,0.06962531119235234,1208,50000,0.018298640498242997,0.020291160647840055,93,50000,0.02682788339137001,0.028812323702563862,194,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06560454336370959,0.06751386517727352,1133,50000,0.04290598690721674,0.04486706768560139,486,50000,0.8940466666666667,0.9746016221666668,0.2789154296875,0.33491396544548796,0.28103813844626996,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,18,18,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.33918184295526743,min,0.809500010549813,0.809500010549813,0.45319921818213865,0.2538493403673435,0.33918184295526743,,0.13399999640136728,0.06799999900390627,2.4240001013452193,0.1879999917382816,0.38600000777465837,0.05,2.257999997588196,0.9679999905468751,0.015392639991259324,0.01738724009925721,67,50000,0.010701894656100771,0.01269913471129969,34,50000,0.06783291024577663,0.06973591218573834,1212,50000,0.018401668178712582,0.020394108329909573,94,50000,0.026756420536738636,0.028740940846332497,193,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06548953268759282,0.06739917449475712,1129,50000,0.0428164433487024,0.04477768412388689,484,50000,0.8940666666666667,0.9746039013666666,0.27893712239583335,0.33491396544548796,0.28122460132891197,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,19,19,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3363572970168598,min,0.8072499938987547,0.8072499938987547,0.4523865523248832,0.25008752067245094,0.3363572970168598,,0.13200000225585942,0.06600000112792971,2.4139999176744107,0.186000003178711,0.38200002098388786,0.05,2.2560000302929692,0.9719999756762702,0.01527044818788576,0.01726512829428365,66,50000,0.010529894247015226,0.01252721430061417,33,50000,0.06769422817458522,0.06959763010654686,1207,50000,0.018298640498242997,0.020291160647840055,93,50000,0.02661293176456675,0.02859761207096071,191,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06546074597483416,0.06737046778039872,1128,50000,0.04290598690721674,0.04486706768560139,486,50000,0.89406,0.9746301415666666,0.2787626822916667,0.33491396544548796,0.2808641658565978,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,20,20,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3376412030455795,min,0.8045000089626314,0.8045000089626314,0.45188688767387064,0.25227902181649897,0.3376412030455795,,0.13399999640136728,0.06799999900390627,2.3900000437622078,0.186000003178711,0.38200002098388786,0.05,2.2600000068969726,0.966000001473999,0.015392639991259324,0.01738724009925721,67,50000,0.010701894656100771,0.01269913471129969,34,50000,0.06736012639214847,0.06926448830491053,1195,50000,0.018298640498242997,0.020291160647840055,93,50000,0.02661293176456675,0.02859761207096071,191,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06551830576520534,0.06742786757396937,1130,50000,0.042771600227054125,0.04473292100063888,483,50000,0.89408,0.9746324579333333,0.2787598567708333,0.33491396544548796,0.28082446573917125,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,21,21,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3371521303603096,min,0.8082500110232549,0.8082500110232549,0.45370016191276263,0.2505433512019596,0.3371521303603096,,0.13200000225585942,0.06799999900390627,2.4120000092010496,0.18199999600097666,0.38600000777465837,0.05,2.268000083402713,0.9679999905468751,0.01527044818788576,0.01726512829428365,66,50000,0.010701894656100771,0.01269913471129969,34,50000,0.06766645472550611,0.06956993665586803,1206,50000,0.018090905588142768,0.020083585734539902,91,50000,0.026756420536738636,0.028740940846332497,193,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06563326207708713,0.06754250389225148,1134,50000,0.0428164433487024,0.04477768412388689,484,50000,0.8940133333333333,0.9746349950333334,0.27873848958333336,0.33491396544548796,0.2808461769145764,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,22,22,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.33775514266389833,min,0.8049999973155603,0.8049999973155603,0.4531316163355537,0.25175585256764055,0.33775514266389833,,0.13399999640136728,0.06799999900390627,2.3959998910510305,0.18399999640625006,0.38600000777465837,0.05,2.2520000649456806,0.9700000229415899,0.015392639991259324,0.01738724009925721,67,50000,0.010701894656100771,0.01269913471129969,34,50000,0.06744382019108416,0.06934794210864612,1198,50000,0.018195055988739096,0.02018765613673616,92,50000,0.026756420536738636,0.028740940846332497,193,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06540313157298895,0.06731301337535335,1126,50000,0.042861238860203606,0.044822399636988176,485,50000,0.89426,0.9746496494,0.2786346223958333,0.33491396544548796,0.28024142189438744,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,23,23,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3364074049605752,min,0.8017500180484972,0.8017500180484972,0.450889360219372,0.25099270929180423,0.3364074049605752,,0.12999999920654298,0.06799999900390627,2.3880000954675333,0.1879999917382816,0.37999999536132817,0.05,2.238000087934116,0.9719999756762702,0.015147327248533623,0.01714208735333156,65,50000,0.010701894656100771,0.01269913471129969,34,50000,0.06733220338577643,0.06923664529693875,1194,50000,0.018401668178712582,0.020394108329909573,94,50000,0.026540902914279046,0.02852566321907301,190,50000,0.009048206756063586,0.011046166796862796,25,50000,0.0652010490428543,0.06711149083401848,1119,50000,0.04290598690721674,0.04486706768560139,486,50000,0.89416,0.9746585849666668,0.27861684895833333,0.33491396544548796,0.2805655140541441,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,24,24,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.33562918100436395,min,0.8034999821002203,0.8034999821002203,0.4507970774412548,0.2498839339887681,0.33562918100436395,,0.13399999640136728,0.06600000112792971,2.3959998910510305,0.18399999640625006,0.3780000029992676,0.05,2.2479999931396484,0.9719999756762702,0.015392639991259324,0.01738724009925721,67,50000,0.010529894247015226,0.01252721430061417,33,50000,0.06744382019108416,0.06934794210864612,1198,50000,0.018195055988739096,0.02018765613673616,92,50000,0.026468682433917427,0.028453522737111436,189,50000,0.009048206756063586,0.011046166796862796,25,50000,0.0653454624174963,0.06725550421666053,1124,50000,0.04290598690721674,0.04486706768560139,486,50000,0.8941266666666666,0.9746475743666667,0.27869141927083335,0.33491396544548796,0.2806415097711769,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,25,25,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3358889840624491,min,0.8027500000021747,0.8027500000021747,0.45273031518093815,0.24920224211054653,0.3358889840624491,,0.13200000225585942,0.06600000112792971,2.3799999527893076,0.186000003178711,0.38600000777465837,0.05,2.257999997588196,0.9640000353027357,0.01527044818788576,0.01726512829428365,66,50000,0.010529894247015226,0.01252721430061417,33,50000,0.06722038558307011,0.0691251474878321,1190,50000,0.018298640498242997,0.020291160647840055,93,50000,0.026756420536738636,0.028740940846332497,193,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06548953268759282,0.06739917449475712,1129,50000,0.042726709348848285,0.04468811012083296,482,50000,0.8941533333333334,0.9746643615666667,0.2786197786458333,0.33491396544548796,0.2803427725037884,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,26,26,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.335199542065641,min,0.8055000090782171,0.8055000090782171,0.45316354898303063,0.24794300700743893,0.335199542065641,,0.13200000225585942,0.06600000112792971,2.4100000882568393,0.18000000439453137,0.38600000777465837,0.05,2.2479999931396484,0.9719999756762702,0.01527044818788576,0.01726512829428365,66,50000,0.010529894247015226,0.01252721430061417,33,50000,0.06763866889655593,0.06954223082531741,1205,50000,0.017986179985518026,0.019978940130315186,90,50000,0.026756420536738636,0.028740940846332497,193,50000,0.009048206756063586,0.011046166796862796,25,50000,0.0653454624174963,0.06725550421666053,1124,50000,0.04290598690721674,0.04486706768560139,486,50000,0.8942133333333333,0.9746871133333332,0.2784459114583333,0.33491396544548796,0.28033471795119747,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,27,27,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.33560521322244985,min,0.8030000056084261,0.8030000056084261,0.45158665935481745,0.24941139603858511,0.33560521322244985,,0.13200000225585942,0.06600000112792971,2.3880000954675333,0.186000003178711,0.38200002098388786,0.05,2.253999920379489,0.966000001473999,0.01527044818788576,0.01726512829428365,66,50000,0.010529894247015226,0.01252721430061417,33,50000,0.06733220338577643,0.06923664529693875,1194,50000,0.018298640498242997,0.020291160647840055,93,50000,0.02661293176456675,0.02859761207096071,191,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06543194560921714,0.06734174741318127,1127,50000,0.042771600227054125,0.04473292100063888,483,50000,0.89412,0.9746835080333333,0.2784929817708333,0.33491396544548796,0.2803049885112257,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,28,28,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.33506780709808814,min,0.800250002190686,0.800250002190686,0.4504247664106348,0.24925457862405595,0.33506780709808814,,0.13200000225585942,0.06600000112792971,2.381999937120668,0.186000003178711,0.37999999536132817,0.05,2.238000087934116,0.9679999905468751,0.01527044818788576,0.01726512829428365,66,50000,0.010529894247015226,0.01252721430061417,33,50000,0.06724835893121076,0.06915304083757318,1191,50000,0.018298640498242997,0.020291160647840055,93,50000,0.026540902914279046,0.02852566321907301,190,50000,0.009048206756063586,0.011046166796862796,25,50000,0.0652010490428543,0.06711149083401848,1119,50000,0.0428164433487024,0.04477768412388689,484,50000,0.8940133333333333,0.9746864794,0.2784930859375,0.33491396544548796,0.2800063456965877,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,29,29,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3370083276929174,min,0.8032500191089638,0.8032500191089638,0.4522611975710976,0.25112614910219516,0.3370083276929174,,0.13399999640136728,0.06600000112792971,2.3920000708081077,0.1879999917382816,0.38600000777465837,0.05,2.2440000835473666,0.966000001473999,0.015392639991259324,0.01738724009925721,67,50000,0.010529894247015226,0.01252721430061417,33,50000,0.06738803685159972,0.06929231876596151,1196,50000,0.018401668178712582,0.020394108329909573,94,50000,0.026756420536738636,0.028740940846332497,193,50000,0.009048206756063586,0.011046166796862796,25,50000,0.0652877383655534,0.06719794016151748,1122,50000,0.042771600227054125,0.04473292100063888,483,50000,0.8941266666666666,0.9746902403999999,0.27845609375,0.33491396544548796,0.28004978960295734,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,30,30,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3343034800758932,min,0.8029999814887626,0.8029999814887626,0.4506967775290646,0.24796897240661103,0.3343034800758932,,0.13399999640136728,0.064,2.3959998910510305,0.18399999640625006,0.3780000029992676,0.05,2.2459999893759157,0.9719999756762702,0.015392639991259324,0.01738724009925721,67,50000,0.0103552826863133,0.012352682738312273,32,50000,0.06744382019108416,0.06934794210864612,1198,50000,0.018195055988739096,0.02018765613673616,92,50000,0.026468682433917427,0.028453522737111436,189,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06531660726253087,0.06722672906009537,1123,50000,0.04290598690721674,0.04486706768560139,486,50000,0.8940933333333333,0.9746991631666665,0.27839811197916664,0.3343034800758932,0.28008891489606763,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,31,31,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.33405076689034535,min,0.8032500040460213,0.8032500040460213,0.45230649070076456,0.24671305222071893,0.33405076689034535,,0.13399999640136728,0.064,2.3999999267578147,0.18000000439453137,0.38200002098388786,0.05,2.236000092802738,0.9799999910278321,0.015392639991259324,0.01738724009925721,67,50000,0.0103552826863133,0.012352682738312273,32,50000,0.0674995535266034,0.06940351544736552,1200,50000,0.017986179985518026,0.019978940130315186,90,50000,0.02661293176456675,0.02859761207096071,191,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06517212499793437,0.06708264678749881,1118,50000,0.04308450733752373,0.04504526812230802,490,50000,0.8940133333333333,0.9747103040999999,0.2783391276041667,0.33405076689034535,0.2798149852980669,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,32,32,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3334980006398747,min,0.8000000092969711,0.8000000092969711,0.4512490584328635,0.24647345928443917,0.3334980006398747,,0.13599999800781254,0.064,2.381999937120668,0.1780000073876956,0.38200002098388786,0.05,2.238000087934116,0.9700000229415899,0.015513923280260607,0.017508443389858443,68,50000,0.0103552826863133,0.012352682738312273,32,50000,0.06724835893121076,0.06915304083757318,1191,50000,0.01788086961137308,0.019873709754570246,89,50000,0.02661293176456675,0.02859761207096071,191,50000,0.009048206756063586,0.011046166796862796,25,50000,0.0652010490428543,0.06711149083401848,1119,50000,0.042861238860203606,0.044822399636988176,485,50000,0.89402,0.9747185103333335,0.27830475260416665,0.3334980006398747,0.27996725304766457,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,33,33,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.33405756911905365,min,0.8029999929869281,0.8029999929869281,0.450889360219372,0.24749854250594217,0.33405756911905365,,0.13399999640136728,0.064,2.4039998925213673,0.18199999600097666,0.37999999536132817,0.05,2.238000087934116,0.9719999756762702,0.015392639991259324,0.01738724009925721,67,50000,0.0103552826863133,0.012352682738312273,32,50000,0.06755523698002315,0.06945903890398474,1202,50000,0.018090905588142768,0.020083585734539902,91,50000,0.026540902914279046,0.02852566321907301,190,50000,0.009048206756063586,0.011046166796862796,25,50000,0.0652010490428543,0.06711149083401848,1119,50000,0.04290598690721674,0.04486706768560139,486,50000,0.8940266666666666,0.9747110526333334,0.2783915234375,0.3334980006398747,0.27965857905611885,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,34,34,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.33608457910614137,min,0.8029999887739571,0.8029999887739571,0.45158230624727724,0.2501268157550476,0.33608457910614137,,0.13599999800781254,0.06600000112792971,2.3959998910510305,0.18199999600097666,0.38200002098388786,0.05,2.24000002734375,0.9719999756762702,0.015513923280260607,0.017508443389858443,68,50000,0.010529894247015226,0.01252721430061417,33,50000,0.06744382019108416,0.06934794210864612,1198,50000,0.018090905588142768,0.020083585734539902,91,50000,0.02661293176456675,0.02859761207096071,191,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06522995927372398,0.06714032106648858,1120,50000,0.04290598690721674,0.04486706768560139,486,50000,0.8940666666666667,0.9747184408999999,0.2783048307291667,0.3334980006398747,0.27980848343654774,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,35,35,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3341203695875463,min,0.8000000120270542,0.8000000120270542,0.44872620924138545,0.24878515913311727,0.3341203695875463,,0.13599999800781254,0.064,2.3920000708081077,0.18399999640625006,0.37400001392456106,0.05,2.2260000033966065,0.9740000136730959,0.015513923280260607,0.017508443389858443,68,50000,0.0103552826863133,0.012352682738312273,32,50000,0.06738803685159972,0.06929231876596151,1196,50000,0.018195055988739096,0.02018765613673616,92,50000,0.026323660502558435,0.028308660802552454,187,50000,0.009048206756063586,0.011046166796862796,25,50000,0.06502729692734292,0.0669382187089073,1113,50000,0.04295068763465349,0.04491168841463788,487,50000,0.8938866666666667,0.9747261214333335,0.27831770833333336,0.3334980006398747,0.27966473761880356,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
runs/pbt/fixed_lr_continuation_20260917_lr_14e-6,36,36,0,,lr_14e-6,1.4e-05,validation_total_reference_mistag_geomean_percent,0.3316305355292523,min,0.7975000039321906,0.7975000039321906,0.4478652768914812,0.24556226564102848,0.3316305355292523,,0.13399999640136728,0.064,2.381999937120668,0.1780000073876956,0.372000006357422,0.05,2.230000061248781,0.9700000229415899,0.015392639991259324,0.01738724009925721,67,50000,0.0103552826863133,0.012352682738312273,32,50000,0.06724835893121076,0.06915304083757318,1191,50000,0.01788086961137308,0.019873709754570246,89,50000,0.026250855960646823,0.028235936259040934,186,50000,0.009048206756063586,0.011046166796862796,25,50000,0.0650852697975806,0.06699603158234514,1115,50000,0.042861238860203606,0.044822399636988176,485,50000,0.89398,0.9747376091333333,0.27821682291666666,0.3316305355292523,0.27955629865148884,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,,proxy
